group	label
2459	Adjusted AIC penalty = 1.4214
2460	Adjusted AIC penalty = 1.4214
2461	Adjusted AIC penalty = 1.4214
2462	Adjusted AIC penalty = 1.4214
2463	Adjusted AIC penalty = 1.4214
2464	Adjusted AIC penalty = 1.4214
2465	Adjusted AIC penalty = 1.4214
2466	Adjusted AIC penalty = 1.4214
2467	Adjusted AIC penalty = 1.4214
2468	Adjusted AIC penalty = 1.4214
2469	Adjusted AIC penalty = 1.4214
2470	Adjusted AIC penalty = 1.4214
2471	Adjusted AIC penalty = 1.4214
2472	Adjusted AIC penalty = 1.4214
2473	Adjusted AIC penalty = 1.4214
2474	Adjusted AIC penalty = 1.4214
2475	Adjusted AIC penalty = 1.4214
2476	Adjusted AIC penalty = 1.4214
2477	Adjusted AIC penalty = 1.4214
2478	Adjusted AIC penalty = 1.4214
2479	Adjusted AIC penalty = 1.4214
2480	Adjusted AIC penalty = 1.4214
2481	Adjusted AIC penalty = 1.4214
2482	Adjusted AIC penalty = 1.4214
2483	Adjusted AIC penalty = 1.4214
2484	Adjusted AIC penalty = 1.4214
2485	Adjusted AIC penalty = 1.4214
2486	Adjusted AIC penalty = 1.4214
2487	Adjusted AIC penalty = 1.4214
2488	Adjusted AIC penalty = 1.4214
2489	Adjusted AIC penalty = 1.4214
2490	Adjusted AIC penalty = 1.4214
2491	Adjusted AIC penalty = 1.4214
2492	Adjusted AIC penalty = 1.4214
2493	Adjusted AIC penalty = 1.4214
2494	Adjusted AIC penalty = 1.4214
2495	Adjusted AIC penalty = 1.4214
2496	Adjusted AIC penalty = 1.4214
2497	Adjusted AIC penalty = 1.4214
2498	Adjusted AIC penalty = 1.4214
2499	Adjusted AIC penalty = 1.4214
2500	Adjusted AIC penalty = 1.4214
2501	Adjusted AIC penalty = 1.4214
2502	Adjusted AIC penalty = 1.4214
2503	Adjusted AIC penalty = 1.4214
2504	Adjusted AIC penalty = 1.4214
2505	Adjusted AIC penalty = 1.4214
2506	Adjusted AIC penalty = 1.4214
2507	Adjusted AIC penalty = 1.4214
2508	Adjusted AIC penalty = 1.4214
2509	Adjusted AIC penalty = 1.4214
2510	Adjusted AIC penalty = 1.4214
2511	Adjusted AIC penalty = 1.4214
2512	Adjusted AIC penalty = 1.4214
2513	Adjusted AIC penalty = 1.4214
2514	Adjusted AIC penalty = 1.4214
2515	Adjusted AIC penalty = 1.4214
2516	Adjusted AIC penalty = 1.4214
2517	Adjusted AIC penalty = 1.4214
2518	Adjusted AIC penalty = 1.4214
2519	Adjusted AIC penalty = 1.4214
2520	Adjusted AIC penalty = 1.4214
2521	Adjusted AIC penalty = 1.4214
2522	Adjusted AIC penalty = 1.4214
2523	Adjusted AIC penalty = 1.4214
2524	Adjusted AIC penalty = 1.4214
2525	Adjusted AIC penalty = 1.4214
2526	Adjusted AIC penalty = 1.4214
2527	Adjusted AIC penalty = 1.4214
2528	Adjusted AIC penalty = 1.4214
2529	Adjusted AIC penalty = 1.4214
2530	Adjusted AIC penalty = 1.4214
2531	Adjusted AIC penalty = 1.4214
2532	Adjusted AIC penalty = 1.4214
2533	Adjusted AIC penalty = 1.4214
2534	Adjusted AIC penalty = 1.4214
2535	Adjusted AIC penalty = 1.4214
2536	Adjusted AIC penalty = 1.4214
2537	Adjusted AIC penalty = 1.4214
2538	Adjusted AIC penalty = 1.4214
2539	Adjusted AIC penalty = 1.4214
2540	Adjusted AIC penalty = 1.4214
2541	Adjusted AIC penalty = 1.4214
2542	Adjusted AIC penalty = 1.4214
2543	Adjusted AIC penalty = 1.4214
2544	Adjusted AIC penalty = 1.4214
2545	Adjusted AIC penalty = 1.4214
2546	Adjusted AIC penalty = 1.4214
2547	Adjusted AIC penalty = 1.4214
2548	Adjusted AIC penalty = 1.4214
2549	Adjusted AIC penalty = 1.4214
2550	Adjusted AIC penalty = 1.4214
2551	Adjusted AIC penalty = 1.4214
2552	Adjusted AIC penalty = 1.4214
2553	Adjusted AIC penalty = 1.4214
2554	Adjusted AIC penalty = 1.4214
2555	Adjusted AIC penalty = 1.4214
2556	Adjusted AIC penalty = 1.4214
2557	Adjusted AIC penalty = 1.4214
2558	Adjusted AIC penalty = 1.4214
2559	Adjusted AIC penalty = 1.4214
2560	Adjusted AIC penalty = 1.4214
2561	Adjusted AIC penalty = 1.4214
2562	Adjusted AIC penalty = 1.4214
2563	Adjusted AIC penalty = 1.4214
2564	Adjusted AIC penalty = 1.4214
2565	Adjusted AIC penalty = 1.4214
2566	Adjusted AIC penalty = 1.4214
2567	Adjusted AIC penalty = 1.4214
2568	Adjusted AIC penalty = 1.4214
2569	Adjusted AIC penalty = 1.4214
2570	Adjusted AIC penalty = 1.4214
2571	Adjusted AIC penalty = 1.4214
2572	Adjusted AIC penalty = 1.4214
2573	Adjusted AIC penalty = 1.4214
2574	Adjusted AIC penalty = 1.4214
2575	Adjusted AIC penalty = 1.4214
2576	Adjusted AIC penalty = 1.4214
2577	Adjusted AIC penalty = 1.4214
2578	Adjusted AIC penalty = 1.4214
2579	Adjusted AIC penalty = 1.4214
2580	Adjusted AIC penalty = 1.4214
2581	Adjusted AIC penalty = 1.4214
2582	Adjusted AIC penalty = 1.4214
2583	Adjusted AIC penalty = 1.4214
2584	Adjusted AIC penalty = 1.4214
2585	Adjusted AIC penalty = 1.4214
2586	Adjusted AIC penalty = 1.4214
2587	Adjusted AIC penalty = 1.4214
2588	Adjusted AIC penalty = 1.4214
2589	Adjusted AIC penalty = 1.4214
2590	Adjusted AIC penalty = 1.4214
2591	Adjusted AIC penalty = 1.4214
2592	Adjusted AIC penalty = 1.4214
2593	Adjusted AIC penalty = 1.4214
2594	Adjusted AIC penalty = 1.4214
2595	Adjusted AIC penalty = 1.4214
2596	Adjusted AIC penalty = 1.4214
2597	Adjusted AIC penalty = 1.4214
2598	Adjusted AIC penalty = 1.4214
2599	Adjusted AIC penalty = 1.4214
2600	Adjusted AIC penalty = 1.4214
2601	Adjusted AIC penalty = 1.4214
2602	Adjusted AIC penalty = 1.4214
2603	Adjusted AIC penalty = 1.4214
2604	Adjusted AIC penalty = 1.4214
2605	Adjusted AIC penalty = 1.4214
2606	Adjusted AIC penalty = 1.4214
2607	Adjusted AIC penalty = 1.4214
2608	Adjusted AIC penalty = 1.4214
2609	Adjusted AIC penalty = 1.4214
2610	Adjusted AIC penalty = 1.4214
2611	Adjusted AIC penalty = 1.4214
2612	Adjusted AIC penalty = 1.4214
2613	Adjusted AIC penalty = 1.4214
2614	Adjusted AIC penalty = 1.4214
2615	Adjusted AIC penalty = 1.4214
2616	Adjusted AIC penalty = 1.4214
2617	Adjusted AIC penalty = 1.4214
2618	Adjusted AIC penalty = 1.4214
2619	Adjusted AIC penalty = 1.4214
2620	Adjusted AIC penalty = 1.4214
2621	Adjusted AIC penalty = 1.4214
2622	Adjusted AIC penalty = 1.4214
2623	Adjusted AIC penalty = 1.4214
2624	Adjusted AIC penalty = 1.4214
2625	Adjusted AIC penalty = 1.4214
2626	Adjusted AIC penalty = 1.4214
2627	Adjusted AIC penalty = 1.4214
2628	Adjusted AIC penalty = 1.4214
2629	Adjusted AIC penalty = 1.4214
2630	Adjusted AIC penalty = 1.4214
2631	Adjusted AIC penalty = 1.4214
2632	Adjusted AIC penalty = 1.4214
2633	Adjusted AIC penalty = 1.4214
2634	Adjusted AIC penalty = 1.4214
2635	Adjusted AIC penalty = 1.4214
2636	Adjusted AIC penalty = 1.4214
2637	Adjusted AIC penalty = 1.4214
2638	Adjusted AIC penalty = 1.4214
2639	Adjusted AIC penalty = 1.4214
2640	Adjusted AIC penalty = 1.4214
2641	Adjusted AIC penalty = 1.4214
2642	Adjusted AIC penalty = 1.4214
2643	Adjusted AIC penalty = 1.4214
2644	Adjusted AIC penalty = 1.4214
2645	Adjusted AIC penalty = 1.4214
2646	Adjusted AIC penalty = 1.4214
2647	Adjusted AIC penalty = 1.4214
2648	Adjusted AIC penalty = 1.4214
2649	Adjusted AIC penalty = 1.4214
2650	Adjusted AIC penalty = 1.4214
2651	Adjusted AIC penalty = 1.4214
2652	Adjusted AIC penalty = 1.4214
2653	Adjusted AIC penalty = 1.4214
2654	Adjusted AIC penalty = 1.4214
2655	Adjusted AIC penalty = 1.4214
2656	Adjusted AIC penalty = 1.4214
2657	Adjusted AIC penalty = 1.4214
2658	Adjusted AIC penalty = 1.4214
2659	Adjusted AIC penalty = 1.4214
2660	Adjusted AIC penalty = 1.4214
2661	Adjusted AIC penalty = 1.4214
2662	Adjusted AIC penalty = 1.4214
2663	Adjusted AIC penalty = 1.4214
2664	Adjusted AIC penalty = 1.4214
2665	Adjusted AIC penalty = 1.4214
2666	Adjusted AIC penalty = 1.4214
2667	Adjusted AIC penalty = 1.4214
2668	Adjusted AIC penalty = 1.4214
2669	Adjusted AIC penalty = 1.4214
2670	Adjusted AIC penalty = 1.4214
2671	Adjusted AIC penalty = 1.4214
2672	Adjusted AIC penalty = 1.4214
2673	Adjusted AIC penalty = 1.4214
2674	Adjusted AIC penalty = 1.4214
2675	Adjusted AIC penalty = 1.4214
2676	Adjusted AIC penalty = 1.4214
2677	Adjusted AIC penalty = 1.4214
2678	Adjusted AIC penalty = 1.4214
2679	Adjusted AIC penalty = 1.4214
2680	Adjusted AIC penalty = 1.4214
2681	Adjusted AIC penalty = 1.4214
2682	Adjusted AIC penalty = 1.4214
2683	Adjusted AIC penalty = 1.4214
2684	Adjusted AIC penalty = 1.4214
2685	Adjusted AIC penalty = 1.4214
2686	Adjusted AIC penalty = 1.4214
2687	Adjusted AIC penalty = 1.4214
2688	Adjusted AIC penalty = 1.4214
2689	Adjusted AIC penalty = 1.4214
2690	Adjusted AIC penalty = 1.4214
2691	Adjusted AIC penalty = 1.4214
2692	Adjusted AIC penalty = 1.4214
2693	Adjusted AIC penalty = 1.4214
2694	Adjusted AIC penalty = 1.4214
2695	Adjusted AIC penalty = 1.4214
2696	Adjusted AIC penalty = 1.4214
2697	Adjusted AIC penalty = 1.4214
2698	Adjusted AIC penalty = 1.4214
2699	Adjusted AIC penalty = 1.4214
2700	Adjusted AIC penalty = 1.4214
2701	Adjusted AIC penalty = 1.4214
2702	Adjusted AIC penalty = 1.4214
2703	Adjusted AIC penalty = 1.4214
2704	Adjusted AIC penalty = 1.4214
2705	Adjusted AIC penalty = 1.4214
2706	Adjusted AIC penalty = 1.4214
2707	Adjusted AIC penalty = 1.4214
2708	Adjusted AIC penalty = 1.4214
2709	Adjusted AIC penalty = 1.4214
2710	Adjusted AIC penalty = 1.4214
2711	Adjusted AIC penalty = 1.4214
2712	Adjusted AIC penalty = 1.4214
2713	Adjusted AIC penalty = 1.4214
2714	Adjusted AIC penalty = 1.4214
2715	Adjusted AIC penalty = 1.4214
2716	Adjusted AIC penalty = 1.4214
2717	Adjusted AIC penalty = 1.4214
2718	Adjusted AIC penalty = 1.4214
2719	Adjusted AIC penalty = 1.4214
2720	Adjusted AIC penalty = 1.4214
2721	Adjusted AIC penalty = 1.4214
2722	Adjusted AIC penalty = 1.4214
2723	Adjusted AIC penalty = 1.4214
2724	Adjusted AIC penalty = 1.4214
2725	Adjusted AIC penalty = 1.4214
2726	Adjusted AIC penalty = 1.4214
2727	Adjusted AIC penalty = 1.4214
2728	Adjusted AIC penalty = 1.4214
2729	Adjusted AIC penalty = 1.4214
2730	Adjusted AIC penalty = 1.4214
2731	Adjusted AIC penalty = 1.4214
2732	Adjusted AIC penalty = 1.4214
2733	Adjusted AIC penalty = 1.4214
2734	Adjusted AIC penalty = 1.4214
2735	Adjusted AIC penalty = 1.4214
2736	Adjusted AIC penalty = 1.4214
2737	Adjusted AIC penalty = 1.4214
2738	Adjusted AIC penalty = 1.4214
2739	Adjusted AIC penalty = 1.4214
2740	Adjusted AIC penalty = 1.4214
2741	Adjusted AIC penalty = 1.4214
2742	Adjusted AIC penalty = 1.4214
2743	Adjusted AIC penalty = 1.4214
2744	Adjusted AIC penalty = 1.4214
2745	Adjusted AIC penalty = 1.4214
2746	Adjusted AIC penalty = 1.4214
2747	Adjusted AIC penalty = 1.4214
2748	Adjusted AIC penalty = 1.4214
2749	Adjusted AIC penalty = 1.4214
2750	Adjusted AIC penalty = 1.4214
2751	Adjusted AIC penalty = 1.4214
2752	Adjusted AIC penalty = 1.4214
2753	Adjusted AIC penalty = 1.4214
2754	Adjusted AIC penalty = 1.4214
2755	Adjusted AIC penalty = 1.4214
2756	Adjusted AIC penalty = 1.4214
2757	Adjusted AIC penalty = 1.4214
2758	Adjusted AIC penalty = 1.4214
2759	Adjusted AIC penalty = 1.4214
2760	Adjusted AIC penalty = 1.4214
2761	Adjusted AIC penalty = 1.4214
2762	Adjusted AIC penalty = 1.4214
2763	Adjusted AIC penalty = 1.4214
2764	Adjusted AIC penalty = 1.4214
2765	Adjusted AIC penalty = 1.4214
2766	Adjusted AIC penalty = 1.4214
2767	Adjusted AIC penalty = 1.4214
2768	Adjusted AIC penalty = 1.4214
2769	Adjusted AIC penalty = 1.4214
2770	Adjusted AIC penalty = 1.4214
2771	Adjusted AIC penalty = 1.4214
2772	Adjusted AIC penalty = 1.4214
2773	Adjusted AIC penalty = 1.4214
2774	Adjusted AIC penalty = 1.4214
2775	Adjusted AIC penalty = 1.4214
2776	Adjusted AIC penalty = 1.4214
2777	Adjusted AIC penalty = 1.4214
2778	Adjusted AIC penalty = 1.4214
2779	Adjusted AIC penalty = 1.4214
2780	Adjusted AIC penalty = 1.4214
2781	Adjusted AIC penalty = 1.4214
2782	Adjusted AIC penalty = 1.4214
2783	Adjusted AIC penalty = 1.4214
2784	Adjusted AIC penalty = 1.4214
2785	Adjusted AIC penalty = 1.4214
2786	Adjusted AIC penalty = 1.4214
2787	Adjusted AIC penalty = 1.4214
2788	Adjusted AIC penalty = 1.4214
2789	Adjusted AIC penalty = 1.4214
2790	Adjusted AIC penalty = 1.4214
2791	Adjusted AIC penalty = 1.4214
2792	Adjusted AIC penalty = 1.4214
2793	Adjusted AIC penalty = 1.4214
2794	Adjusted AIC penalty = 1.4214
2795	Adjusted AIC penalty = 1.4214
2796	Adjusted AIC penalty = 1.4214
2797	Adjusted AIC penalty = 1.4214
2798	Adjusted AIC penalty = 1.4214
2799	Adjusted AIC penalty = 1.4214
2800	Adjusted AIC penalty = 1.4214
2801	Adjusted AIC penalty = 1.4214
2802	Adjusted AIC penalty = 1.4214
2803	Adjusted AIC penalty = 1.4214
2804	Adjusted AIC penalty = 1.4214
2805	Adjusted AIC penalty = 1.4214
2806	Adjusted AIC penalty = 1.4214
2807	Adjusted AIC penalty = 1.4214
2808	Adjusted AIC penalty = 1.4214
2809	Adjusted AIC penalty = 1.4214
2810	Adjusted AIC penalty = 1.4214
2811	Adjusted AIC penalty = 1.4214
2812	Adjusted AIC penalty = 1.4214
2813	Adjusted AIC penalty = 1.4214
2814	Adjusted AIC penalty = 1.4214
2815	Adjusted AIC penalty = 1.4214
2816	Adjusted AIC penalty = 1.4214
2817	Adjusted AIC penalty = 1.4214
2818	Adjusted AIC penalty = 1.4214
2819	Adjusted AIC penalty = 1.4214
2820	Adjusted AIC penalty = 1.4214
2821	Adjusted AIC penalty = 1.4214
2822	Adjusted AIC penalty = 1.4214
2823	Adjusted AIC penalty = 1.4214
2824	Adjusted AIC penalty = 1.4214
2825	Adjusted AIC penalty = 1.4214
2826	Adjusted AIC penalty = 1.4214
2827	Adjusted AIC penalty = 1.4214
2828	Adjusted AIC penalty = 1.4214
2829	Adjusted AIC penalty = 1.4214
2830	Adjusted AIC penalty = 1.4214
2831	Adjusted AIC penalty = 1.4214
2832	Adjusted AIC penalty = 1.4214
2833	Adjusted AIC penalty = 1.4214
2834	Adjusted AIC penalty = 1.4214
2835	Adjusted AIC penalty = 1.4214
2836	Adjusted AIC penalty = 1.4214
2837	Adjusted AIC penalty = 1.4214
2838	Adjusted AIC penalty = 1.4214
2839	Adjusted AIC penalty = 1.4214
2840	Adjusted AIC penalty = 1.4214
2841	Adjusted AIC penalty = 1.4214
2842	Adjusted AIC penalty = 1.4214
2843	Adjusted AIC penalty = 1.4214
2844	Adjusted AIC penalty = 1.4214
2845	Adjusted AIC penalty = 1.4214
2846	Adjusted AIC penalty = 1.4214
2847	Adjusted AIC penalty = 1.4214
2848	Adjusted AIC penalty = 1.4214
2849	Adjusted AIC penalty = 1.4214
2850	Adjusted AIC penalty = 1.4214
2851	Adjusted AIC penalty = 1.4214
2852	Adjusted AIC penalty = 1.4214
2853	Adjusted AIC penalty = 1.4214
2854	Adjusted AIC penalty = 1.4214
2855	Adjusted AIC penalty = 1.4214
2856	Adjusted AIC penalty = 1.4214
2857	Adjusted AIC penalty = 1.4214
2858	Adjusted AIC penalty = 1.4214
2859	Adjusted AIC penalty = 1.4214
2860	Adjusted AIC penalty = 1.4214
2861	Adjusted AIC penalty = 1.4214
2862	Adjusted AIC penalty = 1.4214
2863	Adjusted AIC penalty = 1.4214
2864	Adjusted AIC penalty = 1.4214
2865	Adjusted AIC penalty = 1.4214
2866	Adjusted AIC penalty = 1.4214
2867	Adjusted AIC penalty = 1.4214
2868	Adjusted AIC penalty = 1.4214
2869	Adjusted AIC penalty = 1.4214
2870	Adjusted AIC penalty = 1.4214
2871	Adjusted AIC penalty = 1.4214
2872	Adjusted AIC penalty = 1.4214
2873	Adjusted AIC penalty = 1.4214
2874	Adjusted AIC penalty = 1.4214
2875	Adjusted AIC penalty = 1.4214
2876	Adjusted AIC penalty = 1.4214
2877	Adjusted AIC penalty = 1.4214
2878	Adjusted AIC penalty = 1.4214
2879	Adjusted AIC penalty = 1.4214
2880	Adjusted AIC penalty = 1.4214
2881	Adjusted AIC penalty = 1.4214
2882	Adjusted AIC penalty = 1.4214
2883	Adjusted AIC penalty = 1.4214
2884	Adjusted AIC penalty = 1.4214
2885	Adjusted AIC penalty = 1.4214
2886	Adjusted AIC penalty = 1.4214
2887	Adjusted AIC penalty = 1.4214
2888	Adjusted AIC penalty = 1.4214
2889	Adjusted AIC penalty = 1.4214
2890	Adjusted AIC penalty = 1.4214
2891	Adjusted AIC penalty = 1.4214
2892	Adjusted AIC penalty = 1.4214
2893	Adjusted AIC penalty = 1.4214
2894	Adjusted AIC penalty = 1.4214
2895	Adjusted AIC penalty = 1.4214
2896	Adjusted AIC penalty = 1.4214
2897	Adjusted AIC penalty = 1.4214
2898	Adjusted AIC penalty = 1.4214
2899	Adjusted AIC penalty = 1.4214
2900	Adjusted AIC penalty = 1.4214
2901	Adjusted AIC penalty = 1.4214
2902	Adjusted AIC penalty = 1.4214
2903	Adjusted AIC penalty = 1.4214
2904	Adjusted AIC penalty = 1.4214
2905	Adjusted AIC penalty = 1.4214
2906	Adjusted AIC penalty = 1.4214
2907	Adjusted AIC penalty = 1.4214
2908	Adjusted AIC penalty = 1.4214
2909	Adjusted AIC penalty = 1.4214
2910	Adjusted AIC penalty = 1.4214
2911	Adjusted AIC penalty = 1.4214
2912	Adjusted AIC penalty = 1.4214
2913	Adjusted AIC penalty = 1.4214
2914	Adjusted AIC penalty = 1.4214
2915	Adjusted AIC penalty = 1.4214
2916	Adjusted AIC penalty = 1.4214
2917	Adjusted AIC penalty = 1.4214
2918	Adjusted AIC penalty = 1.4214
2919	Adjusted AIC penalty = 1.4214
2920	Adjusted AIC penalty = 1.4214
2921	Adjusted AIC penalty = 1.4214
2922	Adjusted AIC penalty = 1.4214
2923	Adjusted AIC penalty = 1.4214
2924	Adjusted AIC penalty = 1.4214
2925	Adjusted AIC penalty = 1.4214
2926	Adjusted AIC penalty = 1.4214
2927	Adjusted AIC penalty = 1.4214
2928	Adjusted AIC penalty = 1.4214
2929	Adjusted AIC penalty = 1.4214
2930	Adjusted AIC penalty = 1.4214
2931	Adjusted AIC penalty = 1.4214
2932	Adjusted AIC penalty = 1.4214
2933	Adjusted AIC penalty = 1.4214
2934	Adjusted AIC penalty = 1.4214
2935	Adjusted AIC penalty = 1.4214
2936	Adjusted AIC penalty = 1.4214
2937	Adjusted AIC penalty = 1.4214
2938	Adjusted AIC penalty = 1.4214
2939	Adjusted AIC penalty = 1.4214
2940	Adjusted AIC penalty = 1.4214
2941	Adjusted AIC penalty = 1.4214
2942	Adjusted AIC penalty = 1.4214
2943	Adjusted AIC penalty = 1.4214
2944	Adjusted AIC penalty = 1.4214
2945	Adjusted AIC penalty = 1.4214
2946	Adjusted AIC penalty = 1.4214
2947	Adjusted AIC penalty = 1.4214
2948	Adjusted AIC penalty = 1.4214
2949	Adjusted AIC penalty = 1.4214
2950	Adjusted AIC penalty = 1.4214
2951	Adjusted AIC penalty = 1.4214
2952	Adjusted AIC penalty = 1.4214
2953	Adjusted AIC penalty = 1.4214
2954	Adjusted AIC penalty = 1.4214
2955	Adjusted AIC penalty = 1.4214
2956	Adjusted AIC penalty = 1.4214
2957	Adjusted AIC penalty = 1.4214
2958	Adjusted AIC penalty = 1.4214
2959	Adjusted AIC penalty = 1.4214
2960	Adjusted AIC penalty = 1.4214
2961	Adjusted AIC penalty = 1.4214
2962	Adjusted AIC penalty = 1.4214
2963	Adjusted AIC penalty = 1.4214
2964	Adjusted AIC penalty = 1.4214
2965	Adjusted AIC penalty = 1.4214
2966	Adjusted AIC penalty = 1.4214
2967	Adjusted AIC penalty = 1.4214
2968	Adjusted AIC penalty = 1.4214
2969	Adjusted AIC penalty = 1.4214
2970	Adjusted AIC penalty = 1.4214
2971	Adjusted AIC penalty = 1.4214
2972	Adjusted AIC penalty = 1.4214
2973	Adjusted AIC penalty = 1.4214
2974	Adjusted AIC penalty = 1.4214
2975	Adjusted AIC penalty = 1.4214
2976	Adjusted AIC penalty = 1.4214
2977	Adjusted AIC penalty = 1.4214
2978	Adjusted AIC penalty = 1.4214
2979	Adjusted AIC penalty = 1.4214
2980	Adjusted AIC penalty = 1.4214
2981	Adjusted AIC penalty = 1.4214
2982	Adjusted AIC penalty = 1.4214
2983	Adjusted AIC penalty = 1.4214
2984	Adjusted AIC penalty = 1.4214
2985	Adjusted AIC penalty = 1.4214
2986	Adjusted AIC penalty = 1.4214
2987	Adjusted AIC penalty = 1.4214
2988	Adjusted AIC penalty = 1.4214
2989	Adjusted AIC penalty = 1.4214
2990	Adjusted AIC penalty = 1.4214
2991	Adjusted AIC penalty = 1.4214
2992	Adjusted AIC penalty = 1.4214
2993	Adjusted AIC penalty = 1.4214
2994	Adjusted AIC penalty = 1.4214
2995	Adjusted AIC penalty = 1.4214
2996	Adjusted AIC penalty = 1.4214
2997	Adjusted AIC penalty = 1.4214
2998	Adjusted AIC penalty = 1.4214
2999	Adjusted AIC penalty = 1.4214
3000	Adjusted AIC penalty = 1.4214
3001	Adjusted AIC penalty = 1.4214
3002	Adjusted AIC penalty = 1.4214
3003	Adjusted AIC penalty = 1.4214
3004	Adjusted AIC penalty = 1.4214
3005	Adjusted AIC penalty = 1.4214
3006	Adjusted AIC penalty = 1.4214
3007	Adjusted AIC penalty = 1.4214
3008	Adjusted AIC penalty = 1.4214
3009	Adjusted AIC penalty = 1.4214
3010	Adjusted AIC penalty = 1.4214
3011	Adjusted AIC penalty = 1.4214
3012	Adjusted AIC penalty = 1.4214
3013	Adjusted AIC penalty = 1.4214
3014	Adjusted AIC penalty = 1.4214
3015	Adjusted AIC penalty = 1.4214
3016	Adjusted AIC penalty = 1.4214
3017	Adjusted AIC penalty = 1.4214
3018	Adjusted AIC penalty = 1.4214
3019	Adjusted AIC penalty = 1.4214
3020	Adjusted AIC penalty = 1.4214
3021	Adjusted AIC penalty = 1.4214
3022	Adjusted AIC penalty = 1.4214
3023	Adjusted AIC penalty = 1.4214
3024	Adjusted AIC penalty = 1.4214
3025	Adjusted AIC penalty = 1.4214
3026	Adjusted AIC penalty = 1.4214
3027	Adjusted AIC penalty = 1.4214
3028	Adjusted AIC penalty = 1.4214
3029	Adjusted AIC penalty = 1.4214
3030	Adjusted AIC penalty = 1.4214
3031	Adjusted AIC penalty = 1.4214
3032	Adjusted AIC penalty = 1.4214
3033	Adjusted AIC penalty = 1.4214
3034	Adjusted AIC penalty = 1.4214
3035	Adjusted AIC penalty = 1.4214
3036	Adjusted AIC penalty = 1.4214
3037	Adjusted AIC penalty = 1.4214
3038	Adjusted AIC penalty = 1.4214
3039	Adjusted AIC penalty = 1.4214
3040	Adjusted AIC penalty = 1.4214
3041	Adjusted AIC penalty = 1.4214
3042	Adjusted AIC penalty = 1.4214
3043	Adjusted AIC penalty = 1.4214
3044	Adjusted AIC penalty = 1.4214
3045	Adjusted AIC penalty = 1.4214
3046	Adjusted AIC penalty = 1.4214
3047	Adjusted AIC penalty = 1.4214
3048	Adjusted AIC penalty = 1.4214
3049	Adjusted AIC penalty = 1.4214
3050	Adjusted AIC penalty = 1.4214
3051	Adjusted AIC penalty = 1.4214
3052	Adjusted AIC penalty = 1.4214
3053	Adjusted AIC penalty = 1.4214
3054	Adjusted AIC penalty = 1.4214
3055	Adjusted AIC penalty = 1.4214
3056	Adjusted AIC penalty = 1.4214
3057	Adjusted AIC penalty = 1.4214
3058	Adjusted AIC penalty = 1.4214
3059	Adjusted AIC penalty = 1.4214
3060	Adjusted AIC penalty = 1.4214
3061	Adjusted AIC penalty = 1.4214
3062	Adjusted AIC penalty = 1.4214
3063	Adjusted AIC penalty = 1.4214
3064	Adjusted AIC penalty = 1.4214
3065	Adjusted AIC penalty = 1.4214
3066	Adjusted AIC penalty = 1.4214
3067	Adjusted AIC penalty = 1.4214
3068	Adjusted AIC penalty = 1.4214
3069	Adjusted AIC penalty = 1.4214
3070	Adjusted AIC penalty = 1.4214
3071	Adjusted AIC penalty = 1.4214
3072	Adjusted AIC penalty = 1.4214
3073	Adjusted AIC penalty = 1.4214
3074	Adjusted AIC penalty = 1.4214
3075	Adjusted AIC penalty = 1.4214
3076	Adjusted AIC penalty = 1.4214
3077	Adjusted AIC penalty = 1.4214
3078	Adjusted AIC penalty = 1.4214
